step,candidate,chosen,n_customers,n_remaining,distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score
0,20,0,20,20,0.07047833026033132,1.0,0.1713388713295575,0.07047833026033132,0.26306934461077075
1,1,0,20,19,0.5583471811768161,0.6008531625274164,0.27005582924804494,0.4880972787566904,0.4378263459647966
1,2,0,20,19,0.3613991495175887,0.6008531625274164,0.26896933065500467,0.2299598607685547,0.4378263459647966
1,3,0,20,19,0.37515039798875366,0.6008531625274164,0.3720593903126812,0.3086746254423922,0.4378263459647966
1,4,0,20,19,0.2797102621566529,0.6008531625274164,0.34485833162691404,0.1870081927876708,0.4378263459647966
1,5,0,20,19,0.23550392641688436,0.6008531625274164,0.3689921441729693,0.10674651410316201,0.4378263459647966
1,6,0,20,19,0.6300907126697027,0.6008531625274164,0.19053378310406482,0.556349327465148,0.4378263459647966
1,7,0,20,19,0.24765569953276104,0.6008531625274164,0.3078367952153187,0.30616323322765293,0.4378263459647966
1,8,0,20,19,0.20443789624813646,0.6008531625274164,0.3342513393915692,0.3334358342891291,0.4378263459647966
1,9,0,20,19,0.4506500938173312,0.6008531625274164,0.2971038674604246,0.40937329629267954,0.4378263459647966
1,10,0,20,19,0.10922708221630482,0.6008531625274164,0.2889598854866401,0.2403974999584691,0.4378263459647966
1,11,0,20,19,0.32943477619279565,0.6008531625274164,0.24516853276587502,0.20609302218727735,0.4378263459647966
1,12,0,20,19,0.6402883860143482,0.6008531625274164,0.2071123080575664,0.6701672882512205,0.4378263459647966
1,14,0,20,19,0.2218526290472376,0.6008531625274164,0.10694596301762749,0.10086042698302329,0.4378263459647966
1,15,0,20,19,0.5161160434318274,0.6008531625274164,0.26534568917375245,0.41167863338107596,0.4378263459647966
1,16,1,20,19,0.19503991242167215,0.6008531625274164,0.18316780787135323,0.26788251327584506,0.4378263459647966
1,17,0,20,19,0.5612650371524752,0.6008531625274164,0.25749404130224707,0.6108713118569652,0.4378263459647966
1,18,0,20,19,0.06615618082851688,0.6008531625274164,0.1952398259049471,0.19042071376333064,0.4378263459647966
1,19,0,20,19,0.5568538936535118,0.6008531625274164,0.18680631864627362,0.5518497679177962,0.4378263459647966
1,20,0,20,19,0.1859351306899303,0.6008531625274164,0.1713388713295575,0.07047833026033132,0.4378263459647966
2,1,0,20,18,0.480356515827941,0.41768535465606316,0.27005582924804494,0.4880972787566904,0.6298265947758482
2,2,0,20,18,0.4662567320250458,0.41768535465606316,0.26896933065500467,0.2299598607685547,0.6298265947758482
2,3,0,20,18,0.3187229681813429,0.41768535465606316,0.3720593903126812,0.3086746254423922,0.6298265947758482
2,4,0,20,18,0.29383695261119297,0.41768535465606316,0.34485833162691404,0.1870081927876708,0.6298265947758482
2,5,0,20,18,0.33278037600873656,0.41768535465606316,0.3689921441729693,0.10674651410316201,0.6298265947758482
2,6,0,20,18,0.5517277955151841,0.41768535465606316,0.19053378310406482,0.556349327465148,0.6298265947758482
2,7,1,20,18,0.056353246071856725,0.41768535465606316,0.3078367952153187,0.30616323322765293,0.6298265947758482
2,8,0,20,18,0.19062672134070263,0.41768535465606316,0.3342513393915692,0.3334358342891291,0.6298265947758482
2,9,0,20,18,0.3421788144196262,0.41768535465606316,0.2971038674604246,0.40937329629267954,0.6298265947758482
2,10,0,20,18,0.2018500892211781,0.41768535465606316,0.2889598854866401,0.2403974999584691,0.6298265947758482
2,11,0,20,18,0.3909626397340755,0.41768535465606316,0.24516853276587502,0.20609302218727735,0.6298265947758482
2,12,0,20,18,0.4505720357464706,0.41768535465606316,0.2071123080575664,0.6701672882512205,0.6298265947758482
2,14,0,20,18,0.367903159470094,0.41768535465606316,0.10694596301762749,0.10086042698302329,0.6298265947758482
2,15,0,20,18,0.5054624755131825,0.41768535465606316,0.26534568917375245,0.41167863338107596,0.6298265947758482
2,17,0,20,18,0.36653475868836255,0.41768535465606316,0.25749404130224707,0.6108713118569652,0.6298265947758482
2,18,0,20,18,0.220955787206662,0.41768535465606316,0.1952398259049471,0.19042071376333064,0.6298265947758482
2,19,0,20,18,0.3945967552756314,0.41768535465606316,0.18680631864627362,0.5518497679177962,0.6298265947758482
2,20,0,20,18,0.27459856631637797,0.41768535465606316,0.1713388713295575,0.07047833026033132,0.6298265947758482
3,1,0,20,17,0.4486801428862252,0.10984855944074445,0.27005582924804494,0.4880972787566904,1.0
3,2,0,20,17,0.48802710546737194,0.10984855944074445,0.26896933065500467,0.2299598607685547,1.0
3,3,0,20,17,0.299976162503973,0.10984855944074445,0.3720593903126812,0.3086746254423922,1.0
3,4,0,20,17,0.29915944271240985,0.10984855944074445,0.34485833162691404,0.1870081927876708,1.0
3,5,0,20,17,0.3578889705303743,0.10984855944074445,0.3689921441729693,0.10674651410316201,1.0
3,6,0,20,17,0.5185579874571398,0.10984855944074445,0.19053378310406482,0.556349327465148,1.0
3,8,0,20,17,0.2364636230398268,0.10984855944074445,0.3342513393915692,0.3334358342891291,1.0
3,9,0,20,17,0.30507844314584726,0.10984855944074445,0.2971038674604246,0.40937329629267954,1.0
3,10,0,20,17,0.2577616231485035,0.10984855944074445,0.2889598854866401,0.2403974999584691,1.0
3,11,0,20,17,0.4035551372791592,0.10984855944074445,0.24516853276587502,0.20609302218727735,1.0
3,12,0,20,17,0.3948035204426371,0.10984855944074445,0.2071123080575664,0.6701672882512205,1.0
3,14,1,20,17,0.40371099647983194,0.10984855944074445,0.10694596301762749,0.10086042698302329,1.0
3,15,0,20,17,0.4930546058824543,0.10984855944074445,0.26534568917375245,0.41167863338107596,1.0
3,17,0,20,17,0.3140844955238775,0.10984855944074445,0.25749404130224707,0.6108713118569652,1.0
3,18,0,20,17,0.2769824749742704,0.10984855944074445,0.1952398259049471,0.19042071376333064,1.0
3,19,0,20,17,0.3411474483319374,0.10984855944074445,0.18680631864627362,0.5518497679177962,1.0
3,20,0,20,17,0.3016521233580429,0.10984855944074445,0.1713388713295575,0.07047833026033132,1.0
4,1,0,20,16,0.4880972787566904,1.0,0.27005582924804494,0.4880972787566904,0.26306934461077075
4,2,0,20,16,0.2299598607685547,1.0,0.26896933065500467,0.2299598607685547,0.26306934461077075
4,3,0,20,16,0.3086746254423922,1.0,0.3720593903126812,0.3086746254423922,0.26306934461077075
4,4,0,20,16,0.1870081927876708,1.0,0.34485833162691404,0.1870081927876708,0.26306934461077075
4,5,0,20,16,0.10674651410316201,1.0,0.3689921441729693,0.10674651410316201,0.26306934461077075
4,6,0,20,16,0.556349327465148,1.0,0.19053378310406482,0.556349327465148,0.26306934461077075
4,8,0,20,16,0.3334358342891291,1.0,0.3342513393915692,0.3334358342891291,0.26306934461077075
4,9,0,20,16,0.40937329629267954,1.0,0.2971038674604246,0.40937329629267954,0.26306934461077075
4,10,0,20,16,0.2403974999584691,1.0,0.2889598854866401,0.2403974999584691,0.26306934461077075
4,11,0,20,16,0.20609302218727735,1.0,0.24516853276587502,0.20609302218727735,0.26306934461077075
4,12,0,20,16,0.6701672882512205,1.0,0.2071123080575664,0.6701672882512205,0.26306934461077075
4,15,0,20,16,0.41167863338107596,1.0,0.26534568917375245,0.41167863338107596,0.26306934461077075
4,17,0,20,16,0.6108713118569652,1.0,0.25749404130224707,0.6108713118569652,0.26306934461077075
4,18,1,20,16,0.19042071376333064,1.0,0.1952398259049471,0.19042071376333064,0.26306934461077075
4,19,0,20,16,0.5518497679177962,1.0,0.18680631864627362,0.5518497679177962,0.26306934461077075
4,20,0,20,16,0.07047833026033132,1.0,0.1713388713295575,0.07047833026033132,0.26306934461077075
5,1,0,20,15,0.6213514274283264,0.804760174095053,0.27005582924804494,0.4880972787566904,0.3268916045784576
5,2,0,20,15,0.41754907657166546,0.804760174095053,0.26896933065500467,0.2299598607685547,0.3268916045784576
5,3,0,20,15,0.4387055057013382,0.804760174095053,0.3720593903126812,0.3086746254423922,0.3268916045784576
5,4,0,20,15,0.34584670323358646,0.804760174095053,0.34485833162691404,0.1870081927876708,0.3268916045784576
5,5,1,20,15,0.29670948580984435,0.804760174095053,0.3689921441729693,0.10674651410316201,0.3268916045784576
5,6,0,20,15,0.6933934484954798,0.804760174095053,0.19053378310406482,0.556349327465148,0.3268916045784576
5,8,0,20,15,0.16694428658895208,0.804760174095053,0.3342513393915692,0.3334358342891291,0.3268916045784576
5,9,0,20,15,0.5087561032182147,0.804760174095053,0.2971038674604246,0.40937329629267954,0.3268916045784576
5,10,0,20,15,0.05844855494684464,0.804760174095053,0.2889598854866401,0.2403974999584691,0.3268916045784576
5,11,0,20,15,0.39312741623599723,0.804760174095053,0.24516853276587502,0.20609302218727735,0.3268916045784576
5,12,0,20,15,0.6715127560687839,0.804760174095053,0.2071123080575664,0.6701672882512205,0.3268916045784576
5,15,0,20,15,0.5822713938627181,0.804760174095053,0.26534568917375245,0.41167863338107596,0.3268916045784576
5,17,0,20,15,0.5840202993812512,0.804760174095053,0.25749404130224707,0.6108713118569652,0.3268916045784576
5,19,0,20,15,0.6031390971063545,0.804760174095053,0.18680631864627362,0.5518497679177962,0.3268916045784576
5,20,0,20,15,0.2500554864059029,0.804760174095053,0.1713388713295575,0.07047833026033132,0.3268916045784576
6,1,0,20,14,0.4217591380469036,0.43576802992208363,0.27005582924804494,0.4880972787566904,0.6036912452200961
6,2,0,20,14,0.1346898229093333,0.43576802992208363,0.26896933065500467,0.2299598607685547,0.6036912452200961
6,3,0,20,14,0.2573797967430765,0.43576802992208363,0.3720593903126812,0.3086746254423922,0.6036912452200961
6,4,0,20,14,0.12667159741445216,0.43576802992208363,0.34485833162691404,0.1870081927876708,0.6036912452200961
6,6,0,20,14,0.4849461748538378,0.43576802992208363,0.19053378310406482,0.556349327465148,0.6036912452200961
6,8,0,20,14,0.431725341073212,0.43576802992208363,0.3342513393915692,0.3334358342891291,0.6036912452200961
6,9,1,20,14,0.3727214534628441,0.43576802992208363,0.2971038674604246,0.40937329629267954,0.6036912452200961
6,10,0,20,14,0.3446985012957183,0.43576802992208363,0.2889598854866401,0.2403974999584691,0.6036912452200961
6,11,0,20,14,0.10167731071257037,0.43576802992208363,0.24516853276587502,0.20609302218727735,0.6036912452200961
6,12,0,20,14,0.6806890598024544,0.43576802992208363,0.2071123080575664,0.6701672882512205,0.6036912452200961
6,15,0,20,14,0.31828613482552326,0.43576802992208363,0.26534568917375245,0.41167863338107596,0.6036912452200961
6,17,0,20,14,0.6389229356041018,0.43576802992208363,0.25749404130224707,0.6108713118569652,0.6036912452200961
6,19,0,20,14,0.5381610484276229,0.43576802992208363,0.18680631864627362,0.5518497679177962,0.6036912452200961
6,20,0,20,14,0.058687069774648735,0.43576802992208363,0.1713388713295575,0.07047833026033132,0.6036912452200961
7,1,0,20,13,0.4880972787566904,1.0,0.27005582924804494,0.4880972787566904,0.26306934461077075
7,2,1,20,13,0.2299598607685547,1.0,0.26896933065500467,0.2299598607685547,0.26306934461077075
7,3,0,20,13,0.3086746254423922,1.0,0.3720593903126812,0.3086746254423922,0.26306934461077075
7,4,0,20,13,0.1870081927876708,1.0,0.34485833162691404,0.1870081927876708,0.26306934461077075
7,6,0,20,13,0.556349327465148,1.0,0.19053378310406482,0.556349327465148,0.26306934461077075
7,8,0,20,13,0.3334358342891291,1.0,0.3342513393915692,0.3334358342891291,0.26306934461077075
7,10,0,20,13,0.2403974999584691,1.0,0.2889598854866401,0.2403974999584691,0.26306934461077075
7,11,0,20,13,0.20609302218727735,1.0,0.24516853276587502,0.20609302218727735,0.26306934461077075
7,12,0,20,13,0.6701672882512205,1.0,0.2071123080575664,0.6701672882512205,0.26306934461077075
7,15,0,20,13,0.41167863338107596,1.0,0.26534568917375245,0.41167863338107596,0.26306934461077075
7,17,0,20,13,0.6108713118569652,1.0,0.25749404130224707,0.6108713118569652,0.26306934461077075
7,19,0,20,13,0.5518497679177962,1.0,0.18680631864627362,0.5518497679177962,0.26306934461077075
7,20,0,20,13,0.07047833026033132,1.0,0.1713388713295575,0.07047833026033132,0.26306934461077075
8,1,0,20,12,0.44892461330780925,0.7310306693449953,0.27005582924804494,0.4880972787566904,0.3598608863380265
8,3,0,20,12,0.3234993412491788,0.7310306693449953,0.3720593903126812,0.3086746254423922,0.3598608863380265
8,4,0,20,12,0.21355601450124498,0.7310306693449953,0.34485833162691404,0.1870081927876708,0.3598608863380265
8,6,0,20,12,0.499370707377281,0.7310306693449953,0.19053378310406482,0.556349327465148,0.3598608863380265
8,8,0,20,12,0.5625699700705326,0.7310306693449953,0.3342513393915692,0.3334358342891291,0.3598608863380265
8,10,0,20,12,0.4698651606090116,0.7310306693449953,0.2889598854866401,0.2403974999584691,0.3598608863380265
8,11,0,20,12,0.10931778449290032,0.7310306693449953,0.24516853276587502,0.20609302218727735,0.3598608863380265
8,12,0,20,12,0.7830026373933658,0.7310306693449953,0.2071123080575664,0.6701672882512205,0.3598608863380265
8,15,0,20,12,0.29797022206487034,0.7310306693449953,0.26534568917375245,0.41167863338107596,0.3598608863380265
8,17,0,20,12,0.7539439404851195,0.7310306693449953,0.25749404130224707,0.6108713118569652,0.3598608863380265
8,19,1,20,12,0.6234959291135612,0.7310306693449953,0.18680631864627362,0.5518497679177962,0.3598608863380265
8,20,0,20,12,0.19334428078390592,0.7310306693449953,0.1713388713295575,0.07047833026033132,0.3598608863380265
9,1,1,20,11,0.2813102489878808,0.5442243506987217,0.27005582924804494,0.4880972787566904,0.4833840019709149
9,3,0,20,11,0.30149045877941494,0.5442243506987217,0.3720593903126812,0.3086746254423922,0.4833840019709149
9,4,0,20,11,0.41667009637867947,0.5442243506987217,0.34485833162691404,0.1870081927876708,0.4833840019709149
9,6,0,20,11,0.3176125902640195,0.5442243506987217,0.19053378310406482,0.556349327465148,0.4833840019709149
9,8,0,20,11,0.5748182042036756,0.5442243506987217,0.3342513393915692,0.3334358342891291,0.4833840019709149
9,10,0,20,11,0.5947956729485094,0.5442243506987217,0.2889598854866401,0.2403974999584691,0.4833840019709149
9,11,0,20,11,0.5142720006770825,0.5442243506987217,0.24516853276587502,0.20609302218727735,0.4833840019709149
9,12,0,20,11,0.18994961520543185,0.5442243506987217,0.2071123080575664,0.6701672882512205,0.4833840019709149
9,15,0,20,11,0.44047603580807415,0.5442243506987217,0.26534568917375245,0.41167863338107596,0.4833840019709149
9,17,0,20,11,0.24238722355889583,0.5442243506987217,0.25749404130224707,0.6108713118569652,0.4833840019709149
9,20,0,20,11,0.5056768549080479,0.5442243506987217,0.1713388713295575,0.07047833026033132,0.4833840019709149
10,3,0,20,10,0.18348960731402283,0.2741685214506767,0.3720593903126812,0.3086746254423922,0.9595169540938612
10,4,0,20,10,0.3026901237498,0.2741685214506767,0.34485833162691404,0.1870081927876708,0.9595169540938612
10,6,0,20,10,0.07252068177287736,0.2741685214506767,0.19053378310406482,0.556349327465148,0.9595169540938612
10,8,0,20,10,0.6676191453511681,0.2741685214506767,0.3342513393915692,0.3334358342891291,0.9595169540938612
10,10,0,20,10,0.6394984750167324,0.2741685214506767,0.2889598854866401,0.2403974999584691,0.9595169540938612
10,11,1,20,10,0.3498884538560101,0.2741685214506767,0.24516853276587502,0.20609302218727735,0.9595169540938612
10,12,0,20,10,0.47107889359134814,0.2741685214506767,0.2071123080575664,0.6701672882512205,0.9595169540938612
10,15,0,20,10,0.1827926123449486,0.2741685214506767,0.26534568917375245,0.41167863338107596,0.9595169540938612
10,17,0,20,10,0.5105373914732118,0.2741685214506767,0.25749404130224707,0.6108713118569652,0.9595169540938612
10,20,0,20,10,0.42065530493577646,0.2741685214506767,0.1713388713295575,0.07047833026033132,0.9595169540938612
11,3,1,20,9,0.3086746254423922,1.0,0.3720593903126812,0.3086746254423922,0.26306934461077075
11,4,0,20,9,0.1870081927876708,1.0,0.34485833162691404,0.1870081927876708,0.26306934461077075
11,6,0,20,9,0.556349327465148,1.0,0.19053378310406482,0.556349327465148,0.26306934461077075
11,8,0,20,9,0.3334358342891291,1.0,0.3342513393915692,0.3334358342891291,0.26306934461077075
11,10,0,20,9,0.2403974999584691,1.0,0.2889598854866401,0.2403974999584691,0.26306934461077075
11,12,0,20,9,0.6701672882512205,1.0,0.2071123080575664,0.6701672882512205,0.26306934461077075
11,15,0,20,9,0.41167863338107596,1.0,0.26534568917375245,0.41167863338107596,0.26306934461077075
11,17,0,20,9,0.6108713118569652,1.0,0.25749404130224707,0.6108713118569652,0.26306934461077075
11,20,0,20,9,0.07047833026033132,1.0,0.1713388713295575,0.07047833026033132,0.26306934461077075
12,4,0,20,8,0.13095599751135953,0.6279406096873188,0.34485833162691404,0.1870081927876708,0.41893984964878345
12,6,0,20,8,0.2549509495750885,0.6279406096873188,0.19053378310406482,0.556349327465148,0.41893984964878345
12,8,0,20,8,0.49761597548273345,0.6279406096873188,0.3342513393915692,0.3334358342891291,0.41893984964878345
12,10,0,20,8,0.4596486208712779,0.6279406096873188,0.2889598854866401,0.2403974999584691,0.41893984964878345
12,12,1,20,8,0.47196840122227773,0.6279406096873188,0.2071123080575664,0.6701672882512205,0.41893984964878345
12,15,0,20,8,0.19583804776027225,0.6279406096873188,0.26534568917375245,0.41167863338107596,0.41893984964878345
12,17,0,20,8,0.4664358599245937,0.6279406096873188,0.25749404130224707,0.6108713118569652,0.41893984964878345
12,20,0,20,8,0.24435929176255014,0.6279406096873188,0.1713388713295575,0.07047833026033132,0.41893984964878345
13,4,0,20,7,0.5699234757879253,0.4208283016297524,0.34485833162691404,0.1870081927876708,0.6251227486173707
13,6,0,20,7,0.5033354286445072,0.4208283016297524,0.19053378310406482,0.556349327465148,0.6251227486173707
13,8,0,20,7,0.5952907563374333,0.4208283016297524,0.3342513393915692,0.3334358342891291,0.6251227486173707
13,10,0,20,7,0.6471030262077746,0.4208283016297524,0.2889598854866401,0.2403974999584691,0.6251227486173707
13,15,1,20,7,0.627786526579275,0.4208283016297524,0.26534568917375245,0.41167863338107596,0.6251227486173707
13,17,0,20,7,0.11973643560106069,0.4208283016297524,0.25749404130224707,0.6108713118569652,0.6251227486173707
13,20,0,20,7,0.6381684565390857,0.4208283016297524,0.1713388713295575,0.07047833026033132,0.6251227486173707
14,4,0,20,6,0.1870081927876708,1.0,0.34485833162691404,0.1870081927876708,0.26306934461077075
14,6,1,20,6,0.556349327465148,1.0,0.19053378310406482,0.556349327465148,0.26306934461077075
14,8,0,20,6,0.3334358342891291,1.0,0.3342513393915692,0.3334358342891291,0.26306934461077075
14,10,0,20,6,0.2403974999584691,1.0,0.2889598854866401,0.2403974999584691,0.26306934461077075
14,17,0,20,6,0.6108713118569652,1.0,0.25749404130224707,0.6108713118569652,0.26306934461077075
14,20,0,20,6,0.07047833026033132,1.0,0.1713388713295575,0.07047833026033132,0.26306934461077075
15,4,0,20,5,0.36978103575942195,0.8094662168959352,0.34485833162691404,0.1870081927876708,0.32499113504645605
15,8,0,20,5,0.7396025697525231,0.8094662168959352,0.3342513393915692,0.3334358342891291,0.32499113504645605
15,10,0,20,5,0.7119830479796374,0.8094662168959352,0.2889598854866401,0.2403974999584691,0.32499113504645605
15,17,1,20,5,0.5560402941293444,0.8094662168959352,0.25749404130224707,0.6108713118569652,0.32499113504645605
15,20,0,20,5,0.48791550753758645,0.8094662168959352,0.1713388713295575,0.07047833026033132,0.32499113504645605
16,8,0,20,4,0.4904353312874442,0.5519721755936882,0.3342513393915692,0.3334358342891291,0.47659892335663406
16,10,1,20,4,0.5530553378827349,0.5519721755936882,0.2889598854866401,0.2403974999584691,0.47659892335663406
16,4,0,20,4,0.5417105040149107,0.5519721755936882,0.34485833162691404,0.1870081927876708,0.47659892335663406
16,20,0,20,4,0.590020112495007,0.5519721755936882,0.1713388713295575,0.07047833026033132,0.47659892335663406
17,8,0,20,3,0.1091147949662242,0.2630122901070481,0.3342513393915692,0.3334358342891291,1.0
17,4,0,20,3,0.3793433018429613,0.2630122901070481,0.34485833162691404,0.1870081927876708,1.0
17,20,1,20,3,0.2940509028206965,0.2630122901070481,0.1713388713295575,0.07047833026033132,1.0
18,8,1,20,2,0.3334358342891291,1.0,0.3342513393915692,0.3334358342891291,0.26306934461077075
18,4,0,20,2,0.1870081927876708,1.0,0.34485833162691404,0.1870081927876708,0.26306934461077075
19,4,1,20,1,0.44169475756452914,0.6657486606084309,0.34485833162691404,0.1870081927876708,0.39514813949509175
0,1,1,20,20,0.22038394382040127,1.0,0.15493430317214676,0.22038394382040127,0.2145360929450973
0,2,0,20,20,0.3390470818782623,1.0,0.19612222865028422,0.3390470818782623,0.2145360929450973
0,3,0,20,20,0.49875021069996356,1.0,0.14858454338128124,0.49875021069996356,0.2145360929450973
0,4,0,20,20,0.3439600314632914,1.0,0.1793413181480274,0.3439600314632914,0.2145360929450973
0,5,0,20,20,0.20482629060267799,1.0,0.20221284274877013,0.20482629060267799,0.2145360929450973
0,6,0,20,20,0.43005005992043216,1.0,0.17384663872062414,0.43005005992043216,0.2145360929450973
0,7,0,20,20,0.44648272604952605,1.0,0.2579021291521676,0.44648272604952605,0.2145360929450973
0,8,0,20,20,0.39910381844077947,1.0,0.31584094002249397,0.39910381844077947,0.2145360929450973
0,9,0,20,20,0.11628492047873344,1.0,0.19088938389020618,0.11628492047873344,0.2145360929450973
0,10,0,20,20,0.1759845295443977,1.0,0.13474381393630924,0.1759845295443977,0.2145360929450973
0,11,0,20,20,0.2109512703983015,1.0,0.2661036645480357,0.2109512703983015,0.2145360929450973
0,12,0,20,20,0.39927309097389496,1.0,0.14579704172819305,0.39927309097389496,0.2145360929450973
0,13,0,20,20,0.23503768835598707,1.0,0.2924823891280049,0.23503768835598707,0.2145360929450973
0,14,0,20,20,0.08536930566025398,1.0,0.1675781403106162,0.08536930566025398,0.2145360929450973
0,15,0,20,20,0.1590020980773159,1.0,0.22858535040634126,0.1590020980773159,0.2145360929450973
0,16,0,20,20,0.7157211895521512,1.0,0.32769547177380265,0.7157211895521512,0.2145360929450973
0,17,0,20,20,0.3233292467439954,1.0,0.33443332439254536,0.3233292467439954,0.2145360929450973
0,18,0,20,20,0.17462457149401722,1.0,0.25894124573867106,0.17462457149401722,0.2145360929450973
0,19,0,20,20,0.22361236767104473,1.0,0.19967068130584475,0.22361236767104473,0.2145360929450973
0,20,0,20,20,0.5014143441354404,1.0,0.11501640774757906,0.5014143441354404,0.2145360929450973
1,2,0,20,19,0.3895744374921732,0.8450656968278533,0.19612222865028422,0.3390470818782623,0.2538691296433016
1,3,1,20,19,0.377764451341644,0.8450656968278533,0.14858454338128124,0.49875021069996356,0.2538691296433016
1,4,0,20,19,0.22765978809782436,0.8450656968278533,0.1793413181480274,0.3439600314632914,0.2538691296433016
1,5,0,20,19,0.36833166033492776,0.8450656968278533,0.20221284274877013,0.20482629060267799,0.2538691296433016
1,6,0,20,19,0.5814929696847422,0.8450656968278533,0.17384663872062414,0.43005005992043216,0.2538691296433016
1,7,0,20,19,0.5602025053471988,0.8450656968278533,0.2579021291521676,0.44648272604952605,0.2538691296433016
1,8,0,20,19,0.5174487281109734,0.8450656968278533,0.31584094002249397,0.39910381844077947,0.2538691296433016
1,9,0,20,19,0.11564329640224699,0.8450656968278533,0.19088938389020618,0.11628492047873344,0.2538691296433016
1,10,0,20,19,0.3889616930574813,0.8450656968278533,0.13474381393630924,0.1759845295443977,0.2538691296433016
1,11,0,20,19,0.35485212803047894,0.8450656968278533,0.2661036645480357,0.2109512703983015,0.2538691296433016
1,12,0,20,19,0.2998985676934483,0.8450656968278533,0.14579704172819305,0.39927309097389496,0.2538691296433016
1,13,0,20,19,0.053417508238001635,0.8450656968278533,0.2924823891280049,0.23503768835598707,0.2538691296433016
1,14,0,20,19,0.15964336282383493,0.8450656968278533,0.1675781403106162,0.08536930566025398,0.2538691296433016
1,15,0,20,19,0.37893446537954506,0.8450656968278533,0.22858535040634126,0.1590020980773159,0.2538691296433016
1,16,0,20,19,0.6728549866852032,0.8450656968278533,0.32769547177380265,0.7157211895521512,0.2538691296433016
1,17,0,20,19,0.5197262163437499,0.8450656968278533,0.33443332439254536,0.3233292467439954,0.2538691296433016
1,18,0,20,19,0.38079215468933564,0.8450656968278533,0.25894124573867106,0.17462457149401722,0.2538691296433016
1,19,0,20,19,0.3847687102390421,0.8450656968278533,0.19967068130584475,0.22361236767104473,0.2538691296433016
1,20,0,20,19,0.6161596242455204,0.8450656968278533,0.11501640774757906,0.5014143441354404,0.2538691296433016
2,2,0,20,18,0.3245408106751682,0.696481153446572,0.19612222865028422,0.3390470818782623,0.30802856887577595
2,4,1,20,18,0.15842585400811768,0.696481153446572,0.1793413181480274,0.3439600314632914,0.30802856887577595
2,5,0,20,18,0.4866071640979727,0.696481153446572,0.20221284274877013,0.20482629060267799,0.30802856887577595
2,6,0,20,18,0.5881621981277507,0.696481153446572,0.17384663872062414,0.43005005992043216,0.30802856887577595
2,7,0,20,18,0.5046762671571264,0.696481153446572,0.2579021291521676,0.44648272604952605,0.30802856887577595
2,8,0,20,18,0.48712541376302976,0.696481153446572,0.31584094002249397,0.39910381844077947,0.30802856887577595
2,9,0,20,18,0.4586383801228476,0.696481153446572,0.19088938389020618,0.11628492047873344,0.30802856887577595
2,10,0,20,18,0.5886570707766391,0.696481153446572,0.13474381393630924,0.1759845295443977,0.30802856887577595
2,11,0,20,18,0.45343604712836305,0.696481153446572,0.2661036645480357,0.2109512703983015,0.30802856887577595
2,12,0,20,18,0.10146623315194848,0.696481153446572,0.14579704172819305,0.39927309097389496,0.30802856887577595
2,13,0,20,18,0.42505858819088893,0.696481153446572,0.2924823891280049,0.23503768835598707,0.30802856887577595
2,14,0,20,18,0.4146816324913778,0.696481153446572,0.1675781403106162,0.08536930566025398,0.30802856887577595
2,15,0,20,18,0.6114798254678986,0.696481153446572,0.22858535040634126,0.1590020980773159,0.30802856887577595
